taxon	SRR13378546	SRR13378550	SRR13378552	SRR13378554	SRR13378555	SRR13378556	SRR13378560	SRR13378562	SRR13378563	SRR13378564	SRR13378565	SRR13378566	SRR13378567	SRR13378569	SRR13378571	SRR13378573	SRR13378574	SRR13378577	SRR13378578	SRR13378579	SRR13378580	SRR13378581	SRR13378582	SRR13378583	SRR13378584	SRR13378585	SRR13378586	SRR13378588	SRR13378589	SRR13378590	SRR13378591	SRR13378592	SRR13378594	SRR13378595	SRR13378597	SRR13378599	SRR13378600	SRR13378601	SRR13378602	SRR13378603	SRR13378605	SRR13378606	SRR13378607	SRR13378608	SRR13378609	SRR13378610	SRR13378614	SRR13378616	SRR13378618	SRR13378621	SRR13378622	SRR13378623	SRR13378624	SRR13378625	SRR13378628	SRR13378630	SRR13378631	SRR13378632	SRR13378633
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Phascolarctobacterium|s__Phascolarctobacterium_sp_CAG_266 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1139.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Phascolarctobacterium|s__Phascolarctobacterium_succinatutens 	16804.0	0	10283.0	577.0	0	3271.0	2035.0	0	14857.0	3635.0	0	2137.0	2296.0	4300.0	2679.0	2810.0	7778.0	2791.0	10169.0	35237.0	3686.0	13109.0	9570.0	9145.0	2713.0	3685.0	8771.0	7310.0	2560.0	95758.0	2494.0	44833.0	4360.0	47595.0	141702.0	97721.0	180672.0	0	138167.0	205894.0	27702.0	14797.0	388839.0	54373.0	173354.0	47421.0	101382.0	39649.0	55459.0	48163.0	6442.0	133934.0	500.0	44258.0	151149.0	35044.0	0	18473.0	95660.0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Mitsuokella|s__Mitsuokella_multacida 	0	0	0	0	0	0	0	32024.0	0	0	0	7841.0	0	0	1130.0	0	0	2445.0	0	4715.0	5129.0	0	0	0	0	0	79.0	0	0	0	0	0	0	1504.0	0	0	0	0	0	0	0	0	0	0	44614.0	0	0	77550.0	0	0	0	14023.0	0	1105.0	0	0	0	17900.0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Allisonella|s__Allisonella_histaminiformans 	0	0	0	0	0	0	0	2676.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3550.0	0	0	0	0	731.0	0	0	50.0	0	4976.0	0	0	1374.0	0	0	0	0	0	5432.0	0	0	0	10299.0	48.0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera_elsdenii 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	833.0	0	0	0	0	0	0	0	0	0	14964.0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera_micronuciformis 	0	0	0	0	0	3601.0	0	0	0	0	0	0	0	282.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella|s__Veillonella_atypica 	0	0	0	0	0	2202.0	0	0	0	0	0	0	0	8520.0	0	0	0	53.0	0	0	0	545.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	783.0	0	0	0	0	0	0	0	109.0	0	0	0	0	114.0	0	0	0	1315.0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella|s__Veillonella_dispar 	0	0	0	0	0	0	307.0	0	0	0	0	0	0	0	0	0	618.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	591.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	306.0	0	570.0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella|s__Veillonella_infantium 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101.0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella|s__Veillonella_parvula 	0	0	0	0	0	5041.0	351.0	0	0	0	373.0	0	0	1087.0	0	0	0	695.0	0	0	1239.0	840.0	0	0	0	0	0	0	0	690.0	0	0	0	0	0	0	2516.0	0	874.0	0	0	0	2210.0	0	4161.0	0	0	3631.0	0	817.0	289.0	0	0	2184.0	0	204.0	0	685.0	280.0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella|s__Veillonella_sp_CAG_933 	0	0	67.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella|s__Veillonella_sp_T11011_6 	0	0	0	0	0	1774.0	0	198.0	0	0	0	0	0	1543.0	0	0	0	140.0	0	0	212.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125.0	0	0	0	137.0	0	0	0	758.0	0	443.0	0	0	0	207.0	0	0	514.0	0	0	0	902.0	0
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Cetobacterium|s__Cetobacterium_somerae 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_mortiferum 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	475.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1744.0	0	0	0
k__Bacteria|p__Lentisphaerae|c__Lentisphaeria|o__Victivallales|f__Victivallaceae|g__Victivallis|s__Victivallis_vadensis 	0	18328.0	249.0	0	0	5301.0	0	28480.0	5111.0	0	0	3237.0	0	0	0	0	2447.0	34631.0	0	0	61927.0	0	739.0	0	1502.0	0	0	29703.0	0	0	80.0	23488.0	6579.0	33579.0	2393.0	0	0	0	2682.0	1754.0	0	5907.0	0	1830.0	0	0	0	3237.0	0	0	0	2138.0	0	0	1300.0	679.0	0	0	6202.0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Comamonas|s__Comamonas_kerstersii 	0	0	0	0	0	0	0	0	0	0	0	0	3458.0	0	0	0	0	614.0	0	0	0	0	0	133.0	0	0	0	1488.0	0	0	0	0	0	0	1202.0	0	0	0	0	0	0	0	0	3121120.0	0	0	0	78328.0	0	0	0	0	0	0	2599.0	0	0	69333.0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Parasutterella|s__Parasutterella_excrementihominis 	0	885.0	0	0	0	0	0	48.0	0	0	32110.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2925.0	1304.0	0	0	0	0	0	0	0	0	0	0	4479.0	0	0	0	0	22818.0	0	0	0	0	2402.0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria_flavescens 	0	0	0	0	370.0	3339.0	0	0	217.0	0	0	0	797.0	1210.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194.0	0	0	0	0	0	203.0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria_mucosa 	0	0	0	0	0	332.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria_subflava 	0	0	0	0	0	0	0	0	0	0	0	0	416.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161.0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Bilophila|s__Bilophila_wadsworthia 	0	1062.0	0	0	0	0	0	1084.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1433.0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrionaceae_unclassified|s__Desulfovibrionaceae_bacterium 	0	0	0	0	0	0	0	0	0	0	0	6383.0	0	0	0	0	307.0	482.0	0	0	0	0	0	0	460.0	0	0	1357.0	0	0	0	0	0	6671.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2544.0	0	0	0	0	0	0	409.0	1218.0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio|s__Desulfovibrio_piger 	0	0	866.0	0	0	444.0	0	951.0	1958.0	0	0	6009.0	0	0	4111.0	332.0	0	20140.0	1914.0	0	21834.0	3010.0	12147.0	694.0	712.0	599.0	73.0	7332.0	36.0	1318.0	1208.0	7013.0	2818.0	803.0	138.0	738.0	9717.0	0	0	3485.0	890.0	328.0	514.0	0	7998.0	305.0	0	21563.0	2842.0	0	0	0	0	149.0	0	0	957.0	2833.0	0
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_jejuni 	0	0	0	0	1541.0	0	0	0	0	0	0	0	0	0	0	290.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_lanienae 	0	0	0	0	0	0	0	0	0	224.0	0	0	0	0	0	0	0	4347.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Helicobacteraceae|g__Helicobacter|s__Helicobacter_equorum 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1470.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1299.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Helicobacteraceae|g__Helicobacter|s__Helicobacter_pullorum 	0	63708.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	955.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5004.0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter_amalonaticus 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1333.0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter_werkmanii 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86657.0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_bugandensis 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36977.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3200.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1158.0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_cloacae_complex 	0	0	0	0	0	0	0	0	0	2603.0	0	0	0	0	0	0	0	0	0	0	5976.0	29787.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5443.0	0	1067.0	7236.0	0	0	0	0	0	0	0	0	0	0	0	588.0	0	5469.0	520.0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_mori 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2638.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1018.0	0	1109.0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_coli 	2907.0	74467.0	16212.0	0	0	26546.0	0	62116.0	0	122200.0	4720.0	11220.0	0	0	934.0	3956.0	4390.0	10820.0	1158.0	87015.0	40971.0	12902.0	0	3331.0	97556.0	6611.0	0	22105.0	10268.0	44489.0	0	0	0	112240.0	7348.0	2938.0	37377.0	136210.0	37917.0	92251.0	17003.0	0	276914.0	42951.0	4969.0	0	22252.0	221522.0	3188.0	72520.0	0	204729.0	35445.0	436809.0	411078.0	306696.0	112997.0	82489.0	1213.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_fergusonii 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8292.0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_aerogenes 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56594.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_michiganensis 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1460.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_pneumoniae 	0	0	0	0	0	0	0	5093.0	0	75741.0	8806.0	0	6442.0	0	1093.0	7187.0	9871.0	62134.0	0	0	166444.0	26376.0	0	0	0	16442.0	0	1930.0	1448.0	4554.0	0	0	0	0	10569.0	8052.0	380318.0	0	48124.0	58583.0	1400.0	6258.0	1873.0	0	4017.0	0	0	657286.0	0	0	0	87234.0	56797.0	36952.0	2746.0	17522.0	0	90005.0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_quasipneumoniae 	0	0	0	0	0	0	0	4441.0	0	19899.0	2361.0	0	0	0	3434.0	0	1329.0	33142.0	0	0	44936.0	14445.0	0	0	0	2893.0	0	0	0	1277.0	0	0	0	0	1314.0	2614.0	218240.0	0	24967.0	15513.0	0	0	0	0	0	0	0	377268.0	0	0	0	45249.0	2804.0	16397.0	0	3860.0	0	5282.0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_variicola 	0	0	0	0	0	0	0	0	0	12561.0	0	0	0	0	1282.0	0	6010.0	11392.0	0	0	27999.0	14058.0	0	0	0	1441.0	0	0	0	0	0	0	0	0	1216.0	1384.0	64741.0	0	21625.0	8121.0	0	0	0	0	0	0	0	75899.0	0	0	0	14057.0	4193.0	7041.0	0	2509.0	0	4840.0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Morganellaceae|g__Proteus|s__Proteus_mirabilis 	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4729.0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Aggregatibacter|s__Aggregatibacter_segnis 	0	0	0	0	0	0	0	0	0	0	0	0	0	1231.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1428.0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_parahaemolyticus 	0	0	0	0	0	0	0	0	0	0	0	0	0	1591.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_parainfluenzae 	0	390.0	0	0	0	5561.0	133.0	0	718.0	0	0	0	1066.0	5236.0	0	135.0	928.0	0	0	0	869.0	2291.0	0	385.0	0	655.0	0	0	0	0	0	508.0	0	0	6285.0	1191.0	169.0	0	0	0	0	0	0	0	2829.0	0	3791.0	6402.0	0	0	0	0	0	0	0	2787.0	1807.0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_paraphrohaemolyticus 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	340.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_pittmaniae 	0	0	0	0	739.0	0	0	0	6715.0	0	0	0	0	4022.0	715.0	0	0	0	0	0	0	5443.0	0	0	0	0	0	0	0	0	0	0	0	3370.0	0	0	1152.0	0	0	0	0	0	0	0	0	0	0	34672.0	0	0	0	0	0	1638.0	0	4070.0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_sp_HMSC71H05 	0	1138.0	0	0	0	15149.0	79.0	0	3307.0	0	0	0	0	0	0	85.0	459.0	0	0	0	0	5508.0	0	0	0	1498.0	0	0	0	0	0	214.0	0	0	459.0	1836.0	682.0	0	0	0	0	0	0	0	6886.0	0	15149.0	0	0	0	152.0	0	0	83.0	0	1377.0	3672.0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_sputorum 	0	0	0	0	0	0	0	0	0	0	0	0	0	1396.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1338.0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Proteobacteria_unclassified|o__Proteobacteria_unclassified|f__Proteobacteria_unclassified|g__Proteobacteria_unclassified|s__Proteobacteria_bacterium_CAG_139 	0	23536.0	0	0	0	0	0	0	0	0	65.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Brachyspirales|f__Brachyspiraceae|g__Brachyspira|s__Brachyspira_pilosicoli 	0	0	0	0	1060.0	0	0	0	0	0	0	0	0	4067.0	0	0	65744.0	0	0	0	0	8291.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28297.0
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Brachyspirales|f__Brachyspiraceae|g__Brachyspira|s__Brachyspira_sp_CAG_700 	0	0	10632.0	0	13420.0	0	0	0	0	0	0	0	0	18131.0	0	13312.0	0	0	0	0	0	0	857.0	0	0	0	556.0	0	3838.0	0	0	0	369.0	0	0	0	24805.0	0	1412.0	0	0	243.0	0	0	0	546.0	0	0	381.0	803.0	0	0	0	0	5718.0	0	0	0	0
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae|g__Treponema|s__Treponema_berlinense 	0	0	0	12021.0	106298.0	0	0	0	0	0	0	110514.0	0	0	75599.0	182903.0	0	0	0	0	0	22091.0	3282.0	0	0	5586.0	0	51086.0	15528.0	0	3846.0	0	2404.0	0	0	0	9000.0	0	43670.0	0	0	1576.0	0	438.0	0	2296.0	0	0	3411.0	17673.0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae|g__Treponema|s__Treponema_succinifaciens 	0	0	761.0	2834.0	372.0	0	88003.0	0	0	0	0	10032.0	0	0	9622.0	221370.0	0	0	0	0	0	5030.0	3591.0	0	0	7482.0	7235.0	2207.0	14574.0	4898.0	8058.0	0	0	12154.0	0	0	8416.0	0	0	29541.0	0	5443.0	0	2270.0	17934.0	3495.0	0	0	62.0	2246.0	0	0	0	622.0	0	0	0	10620.0	0
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae|g__Cloacibacillus|s__Cloacibacillus_porcorum 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11644.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Akkermansiaceae|g__Akkermansia|s__Akkermansia_muciniphila 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4549.0	0	0	0	0	520483.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	976272.0	0	0	0	0	0	28966.0	0	0	0	0	0	7349.0	0	0	0	0	0	0	0	0	0
k__Eukaryota|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Saccharomycetaceae|g__Saccharomyces|s__Saccharomyces_cerevisiae 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18159.0	0	0	8412.0	0	0	0	0	0	0	0	0	0	0	0	0	3470.0	0	0	10040.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Eukaryota|p__Eukaryota_unclassified|c__Eukaryota_unclassified|o__Eukaryota_unclassified|f__Eukaryota_unclassified|g__Blastocystis|s__Blastocystis_sp_subtype_1 	0	77798.0	0	0	0	0	5710.0	0	720.0	0	0	7881.0	1209.0	0	20742.0	32798.0	0	0	0	0	47968.0	0	0	0	63112.0	3259.0	4627.0	0	358.0	0	12265.0	30889.0	20633.0	1965.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
